"","baseMean","lgFC_Treatment_6H_vs_Treatment_48H_Wash","lfcSE","stat","pvalue","padj"
"Rps6ka2",123.134265123664,0.643877310660442,0.227339356408782,2.83222984718351,0.00462246081040743,0.016197985608428
"Pola2",46.559725642544,0.774881328105621,0.27366605751936,2.83148496795516,0.00463324113544427,0.016231639081917
"Kdm1a",73.2725317398809,0.656087854411349,0.231738742401542,2.83115308045697,0.00463805173162133,0.0162443670194079
"Mrm2",25.1237299063399,-1.07577399514267,0.379996972931693,-2.83100674945651,0.00464017418589059,0.0162459088544449
"Zswim4",74.9216740911809,0.726524909407837,0.256635492936772,2.830960367539,0.00464084711477004,0.0162459088544449
"Jmjd1c",60.5240842630285,-0.779273056302542,0.275277362066188,-2.83086502447365,0.00464223067064321,0.0162466297139
"Mrpl3",148.721966922587,0.535144776728668,0.189088812540571,2.83012394831052,0.00465299742077085,0.0162801806789132
"5830416I19Rik",2.30641577145079,-3.50122812978988,1.23731708883654,-2.82969350490594,0.00465926150779815,0.0162979644425921
"Cyp51",28.6755034183358,1.12665406188291,0.398195134473165,2.82940187949192,0.00466350976466997,0.0163086896611881
"Brf2",34.0773412141027,-0.90316479426315,0.319223894166645,-2.82925185353346,0.00466569663561664,0.0163122024290338
"Arl5b",16.3280394587516,1.22860233058961,0.434311178490645,2.82885265550695,0.00467152011529102,0.0163284245022941
"Gm6209",19.0232397386047,-1.78214301220644,0.630032302901726,-2.82865339443464,0.00467442938679288,0.0163303185161293
"Tmbim1",460.57388277081,-0.407295101987737,0.143988802432036,-2.82865816722092,0.00467435968350958,0.0163303185161293
"Srsf3-ps",3.74983775737513,1.98192235191012,0.700733497832278,2.82835394346239,0.00467880454585568,0.0163414651935759
"Slc25a11",491.771949863996,-0.354714373409102,0.125417798987107,-2.8282618278572,0.00468015115578161,0.0163420312187201
"Mfsd2b",3.60263916462318,2.7588275724671,0.975636034705209,2.82772209546431,0.0046880483924754,0.0163654644794005
"Rabep2",81.5437561672842,0.567486741826443,0.200748577778941,2.8268531120123,0.00470078850334764,0.0164057875517794
"Il2rb",7.37819190741149,1.87257799987147,0.662561970530066,2.82626845964818,0.0047093776829914,0.0164280887877332
"Pnliprp1",1.54619208139566,5.20669384164711,1.84225836005337,2.82625605319346,0.0047095601011514,0.0164280887877332
"Atg13",197.4973920361,-0.493447322129945,0.174629389098249,-2.82568314919961,0.00471799075897102,0.0164533368328524
"C5ar1",93.4963260549959,-0.616534719613647,0.21820836877715,-2.82544030308615,0.00472156851964687,0.0164616525896002
"Rftn2",5.08012047897454,-2.22167992106528,0.786551753695531,-2.82458199428957,0.00473423334893136,0.0165016380196708
"Fam53b",64.9012375509686,-0.72774494277617,0.257704505540422,-2.82395118102435,0.004743560949127,0.0165299739464906
"Dmac1",123.263407249988,-0.515478094755288,0.182591309085407,-2.82312502899125,0.00475580210793493,0.0165642630348574
"Rabl6",234.59697875299,-0.424033071988948,0.150196861609699,-2.82318197227609,0.00475495745834667,0.0165642630348574
"Ehmt2",292.484508542621,0.432043474866497,0.15310576825422,2.82186281936239,0.00477455958165777,0.0166253972712142
"Ercc5",18.7919338584372,-1.09339824691207,0.387719032588907,-2.8200788586806,0.00480118490068602,0.0167138902068797
"Alkbh3",110.798651434543,0.520736796961325,0.184688399421929,2.81954252996517,0.00480921574608833,0.0167291831651625
"Dock6",6.67763102211862,-1.71708294804147,0.608988739025992,-2.81956436630955,0.00480888853717103,0.0167291831651625
"Mtg1",24.862767119279,-0.967395908622782,0.343101941986905,-2.81955824272106,0.00480898029467125,0.0167291831651625
"Kcnn4",604.068267812827,0.835153352404489,0.296603536791604,2.81572283809709,0.0048667632596967,0.0169250985456959
"Gm807",2.23001166669898,-3.89621812528783,1.38379361148866,-2.8156063830186,0.00486852751849519,0.0169269671484777
"Cav2",324.989712512712,0.661174204202564,0.23485270187879,2.81527186578336,0.00487359857080206,0.016940329020606
"Tcea2",5.16246459073604,-2.11449317980472,0.751323776745424,-2.81435679962673,0.0048874947703661,0.0169843521037709
"Hrc",4.50412160015249,2.13026848816168,0.756991124980651,2.81412610777455,0.00489100371047834,0.0169922657239383
"Hsd17b7",23.5775361120582,0.982661155127214,0.349400456147079,2.81242092801838,0.00491701111676946,0.0170783195787894
"Nr4a1",26.73386509131,2.11763572783631,0.753016139967284,2.81220496539199,0.00492031388829568,0.0170854896559092
"Gatd1",69.3082524188831,-0.766737799605074,0.272681843130689,-2.81184031471284,0.00492589513889734,0.0171005660131424
"Fbxo30",6.05308633153885,1.59768542051606,0.568341737355213,2.81113512435479,0.00493670485068513,0.0171337811622772
"Btbd7",82.0964399979473,0.518998495258525,0.184773237426504,2.80884018966743,0.00497203209669325,0.0172520510075403
"Auh",117.165638171452,-0.591881248382963,0.210736355501188,-2.80863378782132,0.00497522053711579,0.0172544350251507
"Selplg",853.073946070162,-0.518539449331958,0.184623092216469,-2.80863809129562,0.00497515403932817,0.0172544350251507
"Sdcbp2",7.0924953825792,1.62245855174706,0.57791027013791,2.80745755108295,0.00499342604573619,0.0173132208411602
"Neb",1.03029911782429,4.99952569294504,1.78142760382485,2.80647144021498,0.00500873522922869,0.0173619374930751
"Pramel51",1.56997476165707,5.55367825183407,1.97913642955258,2.80611188238781,0.0050143278458029,0.0173769572872888
"Fanca",16.4709665882474,0.942510346135375,0.335917023259994,2.8057832169044,0.00501944489691458,0.0173903218979994
"Ear2",7.96334334229384,2.6758697711729,0.9537270918211,2.80569755658659,0.00502077933297082,0.0173905778753868
"Mrpl16",85.9639159323833,-0.557250523981545,0.198657210595029,-2.8050858174865,0.00503031847340545,0.0174192453963608
"Gzma",3.74647966468133,3.42860580388159,1.22246769116486,2.80465964758098,0.00503697362534493,0.0174335394217909
"Tbc1d17",80.8796287819448,-0.810510114090442,0.288985839739589,-2.80467068843514,0.00503680110882812,0.0174335394217909
"Dcp1a",77.7438611420762,0.585491096919974,0.208780466775635,2.80433848032905,0.00504199429437871,0.0174465395749307
"Hint2",69.919836851142,-0.79124936531216,0.282173763501193,-2.80412096253879,0.00504539722543996,0.0174539368410656
"Bicdl1",10.5075874666189,-1.32814360833168,0.473674266038072,-2.80391759392082,0.00504858067949225,0.0174605713347393
"Mecp2",93.81388971705,0.456452961254307,0.162819075240974,2.80343664020172,0.00505611657048657,0.0174822516808102
"Scarb1",233.022630726291,-0.583577334999039,0.20818273082947,-2.80319761717924,0.0050598655177744,0.0174908305395178
"Aldh1a1",2.11251992757305,4.11038959906679,1.46641809225981,2.80301342486338,0.00506275618914333,0.0174964389743039
"Adcy3",24.2562581043579,-1.0882461018804,0.388282313811118,-2.802718700213,0.00506738463489893,0.0175080486909756
"Dscaml1",3.15561334394754,3.17147407582172,1.13166570438846,2.802483156928,0.00507108642819848,0.0175164517685093
"Apmap",114.782587366371,0.818396743451621,0.292154179559153,2.80124947959513,0.0050905148364668,0.0175747604314054
"Osbpl8",605.694630634357,-0.542950619882534,0.193823365126185,-2.80126505660995,0.00509026910503379,0.0175747604314054
"Dusp16",96.3181328881461,1.2024894557076,0.429282429262385,2.80116159837657,0.00509190138630021,0.0175751492432819
"Rrp7a",83.3101654393279,1.10106997791689,0.393177979284217,2.80043653492852,0.00510335414066537,0.0176102735679388
"St7",61.12275345844,0.73715696608791,0.263296815642821,2.79971850129745,0.00511471879621071,0.0176450763972301
"Lrrc8b",11.0160126402163,-1.37711248555398,0.491909409854489,-2.79952458311651,0.00511779195080942,0.0176512644383417
"Als2",69.6991589996909,0.616284814295436,0.220161581068645,2.79923868326182,0.00512232584628157,0.0176624862222696
"Dpep3",10.8694568251833,1.29873152155373,0.463985410966067,2.79907835647166,0.00512486995051221,0.0176668430377977
"Poglut3",9.46854821412966,-1.58772510075491,0.56728055338368,-2.79883576351162,0.00512872164558321,0.0176757041774834
"Nectin1",8.97052192271767,-2.08321719573935,0.74456548398713,-2.79789654575952,0.00514365847118858,0.0177227553118176
"Stau2",26.2814604136674,1.15352018593759,0.41238696853225,2.79717904288574,0.00515509573627315,0.0177577280343631
"Baz1a",78.1496395579253,0.847736253402448,0.3031255176409,2.79665090553915,0.00516352912281335,0.0177823384369279
"Cnpy2",321.290539585343,-0.376327478573567,0.134638563363227,-2.7950942818538,0.00518845812833715,0.0178631383713288
"Wbp4",127.67855542338,0.452314311928454,0.161828398777853,2.79502433036714,0.00518958093594417,0.0178631383713288
"Zfp608",16.9320589113292,-1.21567801619189,0.435084678388979,-2.79411819486099,0.00520414538363741,0.0179088026222653
"Mexis",4.30714501236025,-2.33378680575177,0.835366471952762,-2.79372812305512,0.00521042642771597,0.0179259458844812
"Hectd1",81.9830258543369,0.486098888572538,0.174035303067769,2.79310507698115,0.00522047309612374,0.0179515570374185
"Trim2",5.46190119655962,-2.27965769668841,0.816170790869927,-2.79311355195473,0.0052203363191539,0.0179515570374185
"Glrx2",180.419951366289,-0.45932729371732,0.164559127314098,-2.79125990283475,0.0052503294304726,0.0180497246007476
"Rplp2",4751.03311478988,0.649138720353413,0.232645467310648,2.79024873279232,0.00526675628558705,0.0181016865261482
"Fndc10",12.3021360512032,-2.03312274464657,0.729311587913466,-2.78772856257948,0.0053078996773698,0.0182385514194256
"Hmces",64.8160167291936,-0.632488637963725,0.226925737854322,-2.78720538244877,0.00531647722875212,0.0182634760577351
"Zc3h15",177.026185320673,0.487996130699825,0.17513619291198,2.78638083074629,0.00533002118991371,0.0183054449430046
"2810002D19Rik",10.876901560558,-1.39153634846667,0.499465784087659,-2.78604940077827,0.00533547398246459,0.0183196115137087
"Blvra",317.921845169712,-0.565368814114042,0.202957608975486,-2.7856497569516,0.00534205575091986,0.0183376464642176
"Metap2",466.488006242177,0.550701036313543,0.197737316438397,2.78501319949443,0.005352554411908,0.0183691145937022
"Fip1l1",178.266503773568,0.493978041418906,0.177426813073953,2.78412283273674,0.0053672703748259,0.0184150365807257
"Spop",350.407206301369,0.303882297017975,0.10915272439936,2.78401019021891,0.00536913472903737,0.0184168529890103
"Il13ra1",28.8614431851638,1.44799170669399,0.520210359184232,2.78347341826229,0.00537802691451275,0.0184427689069396
"Zkscan5",13.7642572634091,-1.16377003193306,0.418174665421128,-2.78297593844205,0.00538628005592627,0.0184664810267293
"Aifm1",63.5394716850596,-0.77181608860148,0.277354832717907,-2.78277497831264,0.00538961720635409,0.0184733314233195
"Rffl",25.4859998456739,0.99874216699339,0.359015067344772,2.78189485020769,0.00540425464515696,0.0185143027277341
"Rftn1",348.676141735619,0.57754473113459,0.207607358283286,2.78190877197385,0.00540402283271411,0.0185143027277341
"Hyal2",79.5077998673037,-0.716347767012615,0.257521672094737,-2.78169895832722,0.00540751740862737,0.0185208813727466
"Dnal1",9.20968141439239,-1.4642745297603,0.526631023215643,-2.78045626864013,0.00542825703414433,0.0185873005815476
"1810014B01Rik",9.35009017875934,-2.31485981868858,0.832643971426246,-2.78013160261454,0.00543368730238815,0.0186012779215253
"Gab1",16.8077393035177,-1.41651780223699,0.509646503639739,-2.77941238117138,0.00544573425733988,0.0186378937767951
"Exosc7",41.1583631619894,-0.666869718348803,0.240038243512742,-2.77818112893083,0.00546641370584429,0.0187040286423184
"Gm43430",0.988564260745259,4.95182782219765,1.78251735010116,2.77799698382551,0.00546951259378071,0.018709991506025
"Sart3",81.7236697031993,0.521057781334447,0.18757948835182,2.77779722032913,0.00547287610909774,0.0187168564207021
"Slc2a9",15.8107344349806,-1.48623263962681,0.535083100165159,-2.77757350057976,0.00547664520376078,0.0187251046421521
"Hddc2",21.7766514340974,-1.01765280563798,0.366411665041755,-2.77734827443883,0.00548044204374989,0.0187334436163463
"Zeb2",682.93730351281,0.5184993603113,0.186702123869232,2.77714762727853,0.00548382653470482,0.018740369302152
"Ighg2c",6.49884357414206,1.76053717716633,0.634115367592378,2.77636730970702,0.00549700677522739,0.0187807591557794
"Naa20",136.647565806631,0.565685056601984,0.203783894110355,2.77590659983977,0.00550480198178212,0.0188027353653543
"Ccdc115",188.627069581848,-0.501450407760545,0.180653530320635,-2.77575758896347,0.00550732537886873,0.018806698249226
"Ykt6",374.223587302891,0.494665499676033,0.178248515173964,2.77514513483188,0.00551770783709883,0.0188374900570689
"Cd101",8.60332863902246,-1.48390957274267,0.53480293170118,-2.77468481338058,0.00552552293274315,0.0188595038050778
"Arhgdib",1110.32916720797,-0.519176240935555,0.187148610810992,-2.77413889788308,0.00553480414672698,0.0188865095246711
"Ndufb9",898.905568109558,-0.358227512270157,0.129151762208867,-2.77369434333249,0.00554237249435285,0.018907658489637
"Pcbd2",207.178692479719,-0.435836418660272,0.157185587985285,-2.7727505062428,0.0055584718808227,0.0189578932182522
"AI662270",12.3317710868846,1.47174525694204,0.530850612785091,2.77242829055159,0.00556397769061181,0.0189626077617788
"Rbpms",380.512131682991,0.808278873611372,0.291532649056635,2.77251579274865,0.00556248202409082,0.0189626077617788
"Ulk3",18.7377284257513,-1.09755178454365,0.395869784086944,-2.77250709365227,0.00556263070065417,0.0189626077617788
"Ikzf4",7.10427328461641,2.41798979625475,0.872287835867794,2.77200907410249,0.0055711483517297,0.0189776697927069
"Rgcc",132.745943366601,0.946874361672503,0.341574784569744,2.7720850731567,0.00556984777597415,0.0189776697927069
"Mrps25",102.859821758932,-0.431793209806251,0.15579857102623,-2.7714837624124,0.00558014553359726,0.0190036257174791
"Pvr",141.568184202943,1.07226399288535,0.386996644577018,2.77073201515045,0.00559304375619321,0.0190428508540083
"Gm43323",34.5177127012331,0.828224677689798,0.299096756498062,2.76908612245403,0.00562137738693044,0.0191345971946934
"Rexo2",274.073900414746,-0.399128947691009,0.144186132747247,-2.76815072355583,0.00563753769265731,0.0191848717335718
"Rnf149",5688.82172386237,0.347501159347567,0.125539830292567,2.76805503510501,0.00563919320326364,0.019185772979587
"Lgals1",2377.17962228147,0.884367240059314,0.319651420987571,2.76666137546656,0.00566335473734325,0.0192632253344151
"Fbxo38",99.3554761619541,0.525470287021649,0.189948237841927,2.76638674299753,0.00566812697216206,0.0192747053753877
"Eef2k",4.16336276489838,-2.84729232725089,1.02972489039193,-2.76510003188053,0.00569053424493569,0.0193461336725315
"Gm44080",3.5277691949458,3.14479065294979,1.13744991868302,2.76477284959582,0.00569624464667033,0.0193607763354186
"Klf10",109.22883562307,-0.990532469003813,0.358452584077746,-2.76335703242963,0.00572101490936671,0.0194367828998941
"Snrpert",16.8855445419356,1.40746034206792,0.509334201948207,2.76333365535709,0.0057214247141541,0.0194367828998941
"Prrc2b",93.7205635343586,-0.531632078680424,0.192437019937169,-2.76262893103418,0.00573379110857672,0.0194739985558652
"Apobec4",1.27980183853564,5.33953659931696,1.93349080025558,2.76160434723101,0.0057518133483224,0.0195304004315668
"Ttc39b",28.1980070492576,1.23478650806344,0.447140509146943,2.76151787369739,0.00575333673687319,0.0195307661471217
"Tasor2",14.8501004633591,1.20631568202526,0.436885749754696,2.76116967125291,0.0057594746390181,0.0195467926494204
"S100a10",1844.07748127623,0.438930103171375,0.159020772775914,2.76020607565465,0.00577649111140636,0.0195997224232568
"Dync2i1",16.0289771034915,-1.36991015239931,0.496427210967854,-2.75953880474939,0.00578830123322796,0.0196349652848815
"Nt5e",19.4368675402198,-2.54426409271076,0.92209312492813,-2.75922683287446,0.00579383033261676,0.019648889692424
"Mipep",25.5642293704913,-0.919446092268674,0.333267964379801,-2.75887931196666,0.00579999507643753,0.0196649624169408
"Dvl1",101.929032084149,0.481321621376869,0.174495596826791,2.75835969577297,0.00580922368594708,0.0196914127693675
"Miga2",16.9207358910571,-1.39119534954561,0.504462336056959,-2.75777843083321,0.00581956289033219,0.019721613764437
"Slc25a38",52.8095706444626,-0.580144164967822,0.210465192492142,-2.75648508952132,0.00584262764427381,0.0197949142879179
"Samd11",6.38895484703291,1.56040204501768,0.56616039452504,2.75611303812009,0.00584927785432537,0.0198125797393255
"Vkorc1",99.7495016005831,-0.494336744425193,0.179384373810359,-2.75574027951728,0.00585594754740494,0.019830302494845
"Zfp61",23.7987604304735,-0.862553883151228,0.313301848427008,-2.7531081845889,0.00590323852281048,0.0199855407756303
"Oplah",11.7983951260053,-1.54639950077512,0.561751062418139,-2.7528198952013,0.00590843909138768,0.019998239868691
"Aqp9",16.9113774674215,1.47662408080149,0.536512620667166,2.7522634583419,0.00591848855835571,0.0200224296594104
"Eif2ak4",40.1682714105224,-0.794320557561998,0.288603294280299,-2.75229206770777,0.00591797148661611,0.0200224296594104
"Lzic",49.5018178135639,0.667846590358648,0.242695262895364,2.75179079472426,0.00592703714550562,0.0200464340425093
"Fam210b",20.7176565400104,-1.05379840194798,0.383132149742838,-2.75048283641898,0.00595075089153878,0.0201217057107032
"Csnk1a1",456.2453116802,0.47048750322762,0.171107424351042,2.74966153579855,0.00596568502640766,0.0201672606283558
"Ermardl1",7.48579403217051,-1.58974217413273,0.578279237579538,-2.74909087309931,0.0059760815584733,0.0201974574181033
"Per2",12.1646079074043,-1.24998237427896,0.454714882985147,-2.74893657773632,0.00597889536760873,0.020202018244313
"Zfp579",12.7537936151932,-1.37484377089065,0.500426161263764,-2.74734591696536,0.00600797313771987,0.0202952980920625
"Slc35c1",67.8471855814987,-0.714210482338304,0.26000972439336,-2.74686065686451,0.00601686917132169,0.0203203738280426
"Sgk1",2438.46263911285,0.457513418151957,0.166663183473766,2.74513787998039,0.00604854792421934,0.0204223610285193
"Rdh10",9.57476458832448,1.24359144478995,0.453031312830942,2.74504523102142,0.00605025582079766,0.0204231292644298
"2310010J17Rik",18.8401853658591,-0.98067271534457,0.35728856362034,-2.74476379934357,0.00605544641396383,0.0204356503735433
"Klhdc3",219.691821011924,0.43376371980754,0.158041053407496,2.74462685773877,0.00605797355091417,0.0204391790433876
"Safb",92.0670276176287,0.560675810058538,0.204311029925238,2.74422683035616,0.00606536114664429,0.020459100826187
"Entr1",69.9565240219453,0.683933831499444,0.249315419042237,2.74324722524914,0.00608348650565346,0.0205152236206295
"Alkbh7",82.0997541331663,-0.497180687093885,0.181296523940965,-2.74236193991111,0.00609990864492681,0.0205655766533261
"Dagla",37.8465870056513,-1.54481957048553,0.563339967325188,-2.74225096760049,0.0061019700071215,0.0205675001754821
"Ncbp2as2",286.82592671605,-0.663433817063161,0.241939568961823,-2.74214680926314,0.00610390536738992,0.0205689981554742
"Nf1",60.4902518602648,0.572514565631136,0.208789735459145,2.74206279524293,0.0061054668300243,0.0205692357477449
"Kyat1",3.78575812715734,-2.95470063112032,1.07775900546408,-2.74152256315225,0.00611551604001511,0.0205980613496212
"Gmpr",26.6425704577457,-1.18265773432302,0.431483800364763,-2.7409087741492,0.00612695160579805,0.020631541213959
"Mrs2",55.7464107546739,-0.59496354839952,0.217089452419659,-2.74063774986813,0.00613200721340953,0.0206435264802825
"Cd2",6.85575847628969,1.83657865211517,0.670228779206842,2.74022648548246,0.00613968599493664,0.0206643347124045
"Fas",69.9781517000234,1.07963680617908,0.394041646585867,2.73990532608286,0.00614568843259534,0.0206794921014842
"Cdc37",29.5305682363818,0.867611942577776,0.316754796656523,2.73906489100016,0.00616142109913663,0.0207273751484245
"Pkd2l2",1.83356681527274,-3.53276258631224,1.28982916407,-2.73893836852374,0.00616379269635345,0.02073029840051
"Akip1",96.5191767114728,-0.546210076753347,0.199460757054346,-2.73843378928179,0.00617325894685714,0.0207522549105662
"Dip2b",56.2456975188231,-0.645024283365713,0.235552176797345,-2.73834991523196,0.00617483374948348,0.0207522549105662
"Spata13",37.7151045132373,1.41603335898085,0.517110599307097,2.73835686384745,0.00617470326990709,0.0207522549105662
"Ptpn18",259.36966443515,-0.891243564461742,0.325568664971322,-2.73749798537967,0.00619084992618669,0.0208010145108796
"Fbf1",17.3888630590104,-1.14591111974611,0.418787060539325,-2.73626199976279,0.00621415280750718,0.0208742274488359
"Hdac8",18.5575509336028,-1.12060433890682,0.409586172523311,-2.73594279807638,0.00622018375214609,0.0208893999621732
"Abcb1b",20.9258961207797,1.10044201510898,0.402282052313506,2.73549866015744,0.00622858398888973,0.0209074318030955
"Lmtk3",1.46966463978432,-3.96481363201585,1.44938602736939,-2.73551252540492,0.00622832159309499,0.0209074318030955
"Bag4",5.1778372711452,-2.43121256482349,0.888937994626367,-2.73496304525196,0.0062387279671946,0.0209363879920741
"Arfgap3",192.041626807446,0.463847983873948,0.169606243219592,2.73485206127346,0.00624083174533189,0.0209383547564686
"Ttc8",7.31175683777619,-1.57342425454271,0.57546704692538,-2.73416916389782,0.006253790598813,0.020976731121134
"Scarf2",9.3293130861392,-1.44937139766072,0.530236658714499,-2.73344246166336,0.00626760730552468,0.0210179655777877
"Atp6v1g1",700.265579538338,0.454976369780368,0.166491140466389,2.73273621951205,0.00628106133000571,0.0210579640604517
"Gm8330",8.37924454643412,-5.06249223099694,1.85294165884776,-2.73213795308862,0.00629247873228691,0.0210859938281832
"Nipa1",17.3683209680263,-1.14858617406818,0.420393189802177,-2.73217121954013,0.00629184338039119,0.0210859938281832
"Cul1",136.261045464321,0.656704898996712,0.240386216947933,2.73187417870531,0.00629751857172033,0.0210977577016643
"Bscl2",272.383652817696,-0.618293348172439,0.226382960942414,-2.7311832374598,0.00631073735807251,0.0211342068558276
"Guf1",14.033501393799,-1.14970667488139,0.420973687058455,-2.73106540913504,0.00631299408907405,0.0211342068558276
"Rcbtb1",49.0093904944731,0.838507274314592,0.307024272542547,2.7310781241193,0.00631275052779005,0.0211342068558276
"Mgll",521.809471376513,0.894015592353828,0.327442325664115,2.73029942155644,0.00632768253997717,0.021178240737876
"Il1rap",17.3433596681916,1.30837929781111,0.479280794018433,2.72988050875411,0.0063357285464249,0.0212000269285661
"Fam83f",7.74390481106349,-3.2269655180869,1.18246022787741,-2.7290266869098,0.00635215631207499,0.021249842017795
"Arf3",128.4194815071,0.606148708883035,0.222132195458743,2.72877467235773,0.00635701246253157,0.0212609318625662
"Ticam1",112.487613909135,0.650151965308416,0.238302781966601,2.72826007293334,0.00636693882380657,0.0212889694651564
"Upp1",102.920415486989,2.48724336214146,0.912015938197486,2.72719286798569,0.00638756913508133,0.0213527753301628
"Mpnd",128.259489335088,-0.533132426996236,0.195506677455673,-2.72692694661088,0.00639271905661822,0.0213648139789498
"Per3",6.2671390137502,-2.09952528972346,0.769995532123846,-2.72667204176163,0.00639765913530391,0.0213761456601242
"Acsl4",164.342813645557,0.56237862393464,0.206293089548821,2.72611470003481,0.00640847243564084,0.0214070909738744
"Pvt1",3.75927315212885,-2.82463880216391,1.03646549575966,-2.725260815454,0.00642507102975234,0.0214573420301291
"Tmem108",3.26909672801949,2.74800382624369,1.00872825715645,2.72422608046112,0.00644523699173497,0.0215194795590454
"Klhl18",56.6387286347994,0.695121812428195,0.255189888085553,2.72393948538884,0.00645083250730995,0.0215329507067138
"Letmd1",53.5110814813566,-0.653563763440944,0.23997645175352,-2.72344956626085,0.006460407867088,0.0215596968878437
"Bpifc",2.75565205303328,2.23527928192937,0.820851164921876,2.72312372504474,0.00646678343897076,0.0215757543709893
"Rps20",2878.00050288271,0.454666988961567,0.166985606162242,2.72279149928538,0.00647328976106399,0.0215922402184813
"Chic2",20.2522715488763,0.929849019729107,0.341536525672836,2.72254634521821,0.00647809464309962,0.0216030441615186
"Cnep1r1",63.9352858106322,0.672873483354757,0.247212173578442,2.72184607098748,0.00649183730081485,0.021638412032385
"Ubtd1",268.782684795351,0.623051646499905,0.228905291009936,2.72187525133641,0.00649126412259479,0.021638412032385
"Trbc1",7.36366507570964,1.91992387685898,0.705597116758683,2.72099166969187,0.00650864016724826,0.0216891786829365
"Zeb2os",60.9281733251304,0.835792505597741,0.307245354937253,2.72027710807355,0.00652272294025733,0.0217308586534147
"Lrrc56",7.66938706899324,-1.52018449980069,0.558926115904759,-2.71983086233123,0.00653153156786588,0.0217537315131578
"Slc35d2",21.4415480874234,-0.937046818477344,0.344531693151335,-2.71976958028575,0.0065327420744428,0.0217537315131578
"Gid4",37.4071063916861,-0.675267454342466,0.24843397619193,-2.71809623101142,0.00656587388188685,0.0218587828365133
"Fam204a",52.4169519406856,0.710765082545409,0.261617432400872,2.71681086395005,0.00659142629612509,0.0219332651185098
"Socs4",30.2633975289949,-0.827263272067297,0.304495121404036,-2.71683588312601,0.00659092807606151,0.0219332651185098
"Pld4",255.594893558327,-1.14626560338693,0.42194659497932,-2.71661299564015,0.00659536774547478,0.0219410883570219
"H2-K2",69.8751054264668,0.90670763118986,0.333875522452455,2.71570561546325,0.00661346951505798,0.0219960042019624
"Sirt5",10.5183777021781,-1.49455322953592,0.550382144629978,-2.71548276796063,0.00661792203602983,0.0220055079318071
"Acads",89.0400574501464,-0.630615718775859,0.232252703904796,-2.71521367964077,0.00662330204655589,0.0220180903697072
"Qpctl",31.4362428419118,-0.840059871232,0.309421364327736,-2.71493816549208,0.00662881460596863,0.0220311072763053
"Eif3k",543.699355755754,0.456442799800839,0.168140212297184,2.71465578379362,0.0066344688536126,0.0220445887053082
"Ergic3",166.658577882452,-0.642713737296112,0.23687907239048,-2.71325672973186,0.00666254671744056,0.0221325534586588
"4930512J16Rik",1.84498221468034,-3.83641149027173,1.41543673261929,-2.71040831558214,0.00672004244602952,0.0223181765973575
"Bcap29",84.8945801354636,-0.736520245605269,0.271794093555736,-2.70984639868281,0.00673143736507053,0.0223506401657071
"Spata7",5.62870064399619,-1.74668318603507,0.644748977771221,-2.70909027583577,0.00674679792717163,0.0223962522144514
"Cdkn2b",20.0197634454705,1.57438842147653,0.581215151756287,2.70878764381679,0.00675295469007157,0.0224112973067663
"Chac2",41.7108892033088,0.719426334418607,0.265612379507178,2.70855724327851,0.00675764535675928,0.0224214707411859
"Car7",4.42898981611399,-2.62787515786232,0.970377194403298,-2.70809657627851,0.00676703274223619,0.0224451302662605
"Dbr1",62.0478257301666,0.524844448173102,0.193809161372046,2.70804767152149,0.00676803000200375,0.0224451302662605
"Zc3h13",48.2179953616026,0.677137220544365,0.25005881863378,2.70791177949239,0.00677080178895813,0.0224489260948008
"Ldaf1",134.322687361532,-0.442527279733141,0.163455613796614,-2.70732383828538,0.00678280577294818,0.0224833225477158
"Gm43215",1.70152133648071,3.14088838348198,1.16077944962863,2.70584423637655,0.00681309944958407,0.0225783137176223
"Nudt12",14.3495856863723,-1.23569543052263,0.456785565649429,-2.70519806983347,0.00682636729777844,0.0226168499616118
"Zmym6",13.2561336541523,-1.28382560112204,0.474609512170856,-2.70501447653219,0.00683014128353844,0.0226239205636726
"Abcc3",21.2069121705524,-0.98177479130124,0.363052463626669,-2.70422291448988,0.00684643428944353,0.0226619405132468
"Lrrc47",150.752565830497,0.372849604864472,0.137877080983644,2.70421742471254,0.00684654740933696,0.0226619405132468
"Miga1",15.2291083020976,-1.36574267427129,0.505024142510962,-2.70431165425254,0.00684460599058646,0.0226619405132468
"Zfr",126.135613435088,0.617041858438214,0.228202256128461,2.70392532004971,0.00685256880968816,0.0226764306304768
"Zfp40",2.3678573996481,-3.91371260366306,1.44747778075814,-2.70381532323984,0.00685483749987918,0.0226784983569144
"Mycbp",72.7257503112109,-0.552276643611095,0.204309065433648,-2.70314311525473,0.00686871649584852,0.0227189673403803
"Prkacb",191.306637123826,-0.567512712753102,0.2099595265561,-2.70296243310239,0.00687245132072051,0.0227224174899789
"Ssbp4",128.422763442559,-0.745912173780196,0.275963958577007,-2.70293330196613,0.00687305365219497,0.0227224174899789
"Abcg3",2.16125296011976,4.24287772800478,1.57041487540777,2.70175594643618,0.00689743703587474,0.0227975662067388
"Flt4",1.97935549879692,3.01028001190382,1.11463188400034,2.70069433246439,0.0069194899766179,0.0228649781359091
"Scamp2",450.318594014898,0.382586892851568,0.141682952693202,2.7003029339741,0.00692763647714016,0.0228864159096326
"Ndufab1",284.001770435973,-0.404938561108386,0.150019866396424,-2.69923291384853,0.00694995168163615,0.022954640507506
